,popDensity,gdp,gapPop,urbanPop,ruralPop,urbanPct,ruralPct,lifeExpectancy,medianAge,regionCode,subRegionCode,m49,totalCases,totalDeaths,totalRecovered,activeCases,criticalCases,casesMPop,deathsMPop,totalTests,testsMPop,calcPop,pdi,idv,mas,uai,ltowvs,ivr,date,cases,daysGT100,logCases,casesPop,logCasesPop,logCasesMPop,slope,intercept,rvalue,pvalue,stderr,slopePop,interceptPop,rvaluePop,pvaluePop,stderrPop
subRegionCode,-0.3092886912459498,0.25934992731939305,-0.30917883799417145,-0.3438527850835326,-0.2624325466487441,0.011321297669190203,-0.011321304334717334,0.21826535255233817,0.3054202420785495,0.36156796179853795,1.0,-0.05562955844028859,-0.24364647216904872,-0.17247725601934683,-0.23526585501019978,-0.21072670116092676,-0.1644752898171692,0.38336553540961404,0.25036909970009846,-0.251222570325465,0.278067063837989,-0.30868903014564986,-0.5934115865571428,0.5608680645614582,-0.3332577536356796,0.04947122777849229,0.0640244961985526,0.5695814141392506,0.4479442493185601,-0.2531673948552467,,0.11449271927052974,0.4735660614753121,0.6048325029156653,0.5711162419683948,0.10203216167364078,0.03722041227497212,0.19496216240938277,-0.2277796770068776,-0.0891817863458315,0.10203216167364075,0.47814759100877763,0.19496216240938266,-0.22777967700687757,-0.08918178634583208
m49,0.1265659524063156,0.3539504400342878,-0.16726831002186024,-0.12547540789987077,-0.2138151613050408,0.19646478170897663,-0.1964647660409629,0.12100597338686934,-0.029796848712243338,0.01762796282403904,-0.05562955844028859,1.0,0.35609700405582106,0.33941882554554426,0.018942436042581706,0.3966452603636937,0.33711191675658,0.24222949430052843,0.11420067606837309,0.2563336356865049,-0.06372263504912301,-0.16724630767844523,-0.04396069266156433,0.09906534864078621,-0.22254224201739412,-0.2819262281553111,-0.13450812733515746,0.24697291470365976,0.17781266674326476,0.3580012347923847,,0.14273710197874065,0.20421023947182876,0.1974238839839654,0.2802245162406115,0.16534553691159368,-0.1581922108761987,0.256893931815683,-0.01861627610953697,-0.27025264269273597,0.16534553691159345,-0.039944620631165086,0.2568939318156819,-0.018616276109537002,-0.2702526426927325
totalCases,-0.1983671629485564,-0.021511395708159128,0.21000282479910903,0.30564027864462534,0.09558358411004238,-0.143337531074379,0.14333752841238234,-0.21152187008961384,-0.026809648311710794,-0.5277653539938003,-0.24364647216904872,0.35609700405582106,1.0,0.8525873784715705,0.5366580205452935,0.9803833747135873,0.9325580996296846,0.3548760144949634,0.23265236009642354,0.923712467391566,-0.044947052680958846,0.210121774098167,-0.06010188796596274,0.36259301491732965,0.1791729705381217,0.08728979253501712,-0.27175192467266945,0.07341397182416123,-0.07668218389755103,0.992219132628812,,0.6994978665944065,0.18966652188667238,0.25529018686450455,0.3284832907760494,0.7728148581051457,-0.12414188609103431,0.2778116748442749,-0.1128725541907528,0.10694872048986802,0.7728148581051458,-0.59392077528602,0.27781167484427555,-0.11287255419075277,0.10694872048986706
totalDeaths,-0.23662572907584484,-0.144302294782249,0.08961145917125417,0.16023257427017173,0.007903127789103633,-0.16327263700104913,0.16327263435968023,-0.044026634670919614,0.10671580941088048,-0.27648324920255646,-0.17247725601934683,0.33941882554554426,0.8525873784715705,1.0,0.5552046781893404,0.8039406471760744,0.8703257660111037,0.5858384884238468,0.6091408679288208,0.7062996380001185,-0.078848543486802,0.08932375550940738,0.003924225583874929,0.4226973099289175,0.15845846812181255,0.2621283316071192,-0.2306879084192998,-0.010989122011489483,-0.056410435977928254,0.8476791552900239,,0.7683310423993587,0.36506548075962614,0.3967301088134503,0.49638493981947424,0.817961174961044,-0.06083618449099334,0.3425353616060363,-0.1498954676313795,0.12984995730408888,0.817961174961044,-0.5045271457568243,0.3425353616060369,-0.14989546763137948,0.12984995730408916
totalRecovered,-0.27782586725780534,-0.49174177650598105,0.5615717842888001,0.5821294612545743,0.5288186205956589,-0.5357514780180267,0.5357514745975855,-0.39637143495353666,-0.019331404791265685,-0.038197626666630624,-0.23526585501019978,0.018942436042581706,0.5366580205452935,0.5552046781893404,1.0,0.36421477362243654,0.5866164906323946,0.3223274260171992,0.25786653164858536,0.6427270356355633,0.11774391097868168,0.5618000931950746,0.13197263894459213,-0.032057563514909446,0.2641649904270492,0.18243760807202178,0.014870960833257358,-0.38765630807764795,-0.5491119820587774,0.6070319260300437,,0.7897538118889545,0.20222523572676188,0.14519520821202117,0.15787403085107563,0.7598178417426968,0.26557940666192986,0.07197948011545706,-0.12127964150296967,0.5307342716875086,0.759817841742697,-0.6211709609292321,0.07197948011545677,-0.12127964150296973,0.5307342716875079
activeCases,-0.15465273963940118,0.09036859447014207,0.11242472395306873,0.2138125155248905,-0.007283248379866182,-0.03629106909843069,0.03629106765843751,-0.15512533324473973,-0.03438806635195432,-0.5790345630782991,-0.21072670116092676,0.3966452603636937,0.9803833747135873,0.8039406471760744,0.36421477362243654,1.0,0.8877643535501418,0.2995210214911563,0.17571067189404566,0.898622515376248,-0.07597604469808106,0.11254715544021995,-0.10414920966546792,0.4073509652058395,0.14487056466539283,0.0363767844498862,-0.30396040886969267,0.17686819941537674,0.03837246728401219,0.9567283529408259,,0.5920859120049841,0.1489914078335286,0.2391478944253264,0.31479847730714816,0.681895027428725,-0.20121724069103533,0.2891590693979038,-0.09548127075507257,-0.006072565341887988,0.681895027428725,-0.5240062637590129,0.28915906939790453,-0.09548127075507255,-0.006072565341888814
criticalCases,-0.22272059468066263,-0.06784016625225003,0.05165001029840522,0.1402613540202705,-0.051152720917757154,-0.08606708443444755,0.08606708060650604,-0.14348769656333815,-0.007348909931038728,-0.40717939597305675,-0.1644752898171692,0.33711191675658,0.9325580996296846,0.8703257660111037,0.5866164906323946,0.8877643535501418,1.0,0.49393716440780777,0.3803501114407699,0.8289928487809572,-0.10434643903794617,0.051636817766427937,-0.03387759080652926,0.36086155400018255,0.06977519589183886,0.23954324081352865,-0.30590369415162005,0.061224369927012745,0.03237171060957301,0.9236689434487667,,0.7275514390552403,0.3051319839578524,0.3663215947319461,0.46253125072914414,0.7986469517841682,-0.12219823862377631,0.298841364921019,-0.13938421542815319,0.1401945980487597,0.7986469517841684,-0.5162812475861339,0.2988413649210202,-0.13938421542815316,0.14019459804875745
casesMPop,-0.29597384357396145,0.08688249017953788,-0.2561959532654895,-0.24746435734561306,-0.25967170392181416,-0.09207675509829438,0.09207675394856775,0.24199634652905017,0.35880384685214556,0.164088992754557,0.38336553540961404,0.24222949430052843,0.3548760144949634,0.5858384884238468,0.3223274260171992,0.2995210214911563,0.49393716440780777,1.0,0.8673970741630718,0.24575953486181928,0.34672101328186145,-0.25620371648124995,-0.26924207307735143,0.5046887696514798,-0.024923497729407308,0.4514087812082815,-0.023681331411042103,0.222356683441503,0.289309529888748,0.3810609791175587,,0.618572349361404,0.9525973177781292,0.8344746311208052,0.886553283259055,0.6288037555238901,0.0683958324757855,0.32356639760024675,-0.2440666370010467,0.15863280081348446,0.62880375552389,0.14962632051334426,0.32356639760024547,-0.24406663700104664,0.15863280081348752
deathsMPop,-0.26456118708482446,-0.13919952895178506,-0.19067719999597485,-0.19167919606333317,-0.18385118365235711,0.037314013038998756,-0.03731401323905471,0.22068664594500786,0.31496386612121285,0.2302809146862281,0.25036909970009846,0.11420067606837309,0.23265236009642354,0.6091408679288208,0.25786653164858536,0.17571067189404566,0.3803501114407699,0.8673970741630718,1.0,0.07561051323233536,0.03417322499880203,-0.1911076502871418,-0.015312086386544388,0.43498415362305,-0.0494004227226208,0.5047267014438761,0.05316368901239115,0.07895572601584504,0.15349770208695307,0.2543172305941023,,0.5524449350982088,0.7616108162232819,0.6440893693784172,0.7057191898616889,0.5565694811795471,0.04642783892100842,0.34219227839409866,-0.1855479774140138,0.07956890027542372,0.556569481179547,0.028275535710126604,0.34219227839409727,-0.18554797741401377,0.07956890027542816
totalTests,-0.18968014180527856,0.006675796997059288,0.8573077557735724,0.8365616941485089,0.9114412480200261,-0.19769495047419058,0.1976949376189329,-0.2113762765357145,0.06539488505771776,-0.5473326101154558,-0.251222570325465,0.2563336356865049,0.923712467391566,0.7062996380001185,0.6427270356355633,0.898622515376248,0.8289928487809572,0.24575953486181928,0.07561051323233536,1.0,0.1262324220481644,0.8609011658426362,-0.1317965703948964,0.34488302607876486,0.24827209134967673,0.08666730772494298,-0.15289683060208986,-0.018982045102981,-0.2203591997389363,0.9259891632853046,,0.6618351216888515,0.10032186278492762,0.21206673964513087,0.2747682751498897,0.7250997882591124,-0.10528533967339157,0.17230768776050442,0.01215126206315308,0.14866964599973312,0.7250997882591124,-0.6533875895440417,0.17230768776050573,0.01215126206315307,0.14866964599973073
testsMPop,0.0878480615894563,0.4971186678931407,-0.28190333075642315,-0.29987522349415036,-0.1835003445048952,-0.21256765515982004,0.21256763874962323,0.3989862141713139,0.4108944873695711,0.015188229759287884,0.278067063837989,-0.06372263504912301,-0.044947052680958846,-0.078848543486802,0.11774391097868168,-0.07597604469808106,-0.10434643903794617,0.34672101328186145,0.03417322499880203,0.1262324220481644,1.0,-0.2788178308224699,-0.45822941361963426,0.1717750248791672,-0.012146404792248914,-0.042509149428858986,0.06037209468739878,-0.07200848160306174,0.2102446867317296,-0.00908071556041607,,0.062202080058556784,0.45240340781739824,0.47771199833232597,0.38368824223936465,0.08849621384813798,0.05363134412305194,-0.05452613718238288,-0.05000551764018756,0.20432520048384437,0.08849621384813786,0.43239598546115915,-0.054526137182382084,-0.050005517640187555,0.20432520048384276
calcPop,-0.12487258127180492,-0.4497580476237988,0.9999900280975607,0.9926435827077241,0.9902041203602822,-0.5056532364288331,0.5056532391068007,-0.49179932788605263,-0.1768113067606273,-0.08728031388951038,-0.30868903014564986,-0.16724630767844523,0.210121774098167,0.08932375550940738,0.5618000931950746,0.11254715544021995,0.051636817766427937,-0.25620371648124995,-0.1911076502871418,0.8609011658426362,-0.2788178308224699,1.0,0.3014767211016813,-0.29151600605855915,0.22433470973334776,-0.19203452012871527,0.22835324712011207,-0.34924768982632304,-0.8876583500407149,0.2706417792846398,,0.3128768951095398,-0.27407972600487607,-0.39052765101207926,-0.44904544635100696,0.2601966975894053,0.27999524030265516,-0.0807697178864936,-0.049779069403853134,0.3805780679675034,0.2601966975894053,-0.6051429937549767,-0.08076971788649535,-0.049779069403853134,0.380578067967505
pdi,0.3230622867966829,-0.31985678257701794,0.30164769887441834,0.29142871057559294,0.3087301146986989,0.08395394933029425,-0.08395394215456015,-0.3678391491219638,-0.46109013664798565,0.10091794993698099,-0.5934115865571428,-0.04396069266156433,-0.06010188796596274,0.003924225583874929,0.13197263894459213,-0.10414920966546792,-0.03387759080652926,-0.26924207307735143,-0.015312086386544388,-0.1317965703948964,-0.45822941361963426,0.3014767211016813,1.0,-0.6492572876554686,0.13652804987028191,-0.021552416410623155,0.21289474322048405,-0.5433196602740861,-0.40063740745374765,-0.05741732820812654,,-0.143563844729454,-0.3758817270227912,-0.494826896207091,-0.4807212865766217,-0.1096032461344171,-0.11404718239594332,-0.03847052272200266,0.10371233183309629,-0.023503317802975994,-0.10960324613441705,-0.3731555165416708,-0.03847052272200232,0.10371233183309625,-0.023503317802976646
