,popDensity,gdp,gapPop,urbanPop,ruralPop,urbanPct,ruralPct,lifeExpectancy,medianAge,regionCode,subRegionCode,m49,totalCases,totalDeaths,totalRecovered,activeCases,criticalCases,casesMPop,deathsMPop,totalTests,testsMPop,calcPop,pdi,idv,mas,uai,ltowvs,ivr,date,cases,daysGT100,logCases,casesPop,logCasesPop,logCasesMPop,slope,intercept,rvalue,pvalue,stderr,slopePop,interceptPop,rvaluePop,pvaluePop,stderrPop
idv,-0.1202772787542572,0.3867139238279501,-0.05971387179633771,-0.03404542422420677,-0.0750569473745367,0.3260130803587482,-0.32601308081865993,0.44478418226600874,0.525593725008031,0.23129842303895176,-0.2673197550788407,-0.10893020384229761,0.36248514409342975,0.41170657534258764,0.220577993908132,0.35320134498261013,0.3664895856430468,0.48560929650956064,0.4660081697689485,0.3303402534099888,0.26869536353283013,-0.06188474647776305,-0.6643287811374577,1.0,0.012092322386441834,-0.19188302119196224,0.17843267425487672,0.2264779395996619,-0.26628495473997266,0.1015108524028597,,0.31452104317108076,0.1912645224229144,0.3076569556481897,0.544930778158302,0.35357670844476086,-0.03553529627822093,0.1553757073078293,0.154384094754028,0.04521630589550549,0.3535767084447608,0.11320612221129668,0.15537570730782901,0.15438409475402817,0.04521630589550376
mas,0.03663654466346794,-0.0045547440271133085,0.14567922545622378,0.18153974842589665,0.10414736484972952,-0.043103130945356075,0.04310312946853386,-0.08290782728610517,-0.1079799042098261,-0.1288370281496361,0.01272220546462343,-0.03819629393617629,0.11280311247126565,0.10479390387325949,0.1421683053963428,0.09326772621257473,0.06356083624725524,-0.11454401910691846,-0.005642274060232924,0.11441295953253051,-0.20938587027686545,0.1455697339698826,0.18899504640377898,0.012092322386441834,1.0,0.026093859590549467,0.0036791298756611683,0.048194024389244514,-0.09170499158548392,0.017599542822610177,,-0.015972882105378613,-0.16998892613288374,-0.3054941790449474,-0.15843767778969384,0.002978385628610316,-0.10422587844307032,0.13009455359583286,-0.18451499809830854,-0.13631474432885904,0.002978385628610254,-0.29495624769697626,0.13009455359583266,-0.1845149980983086,-0.13631474432885662
uai,-0.349768400253791,-0.10856152791644604,-0.24209476432040092,-0.21396340488300497,-0.24796185570019647,0.16687102742300008,-0.16687103171362652,0.06645215833064948,0.14607077764103849,0.029601660055094032,0.18668972325214256,-0.009233389500496654,-0.07584550362641068,-0.03514087514137842,-0.07415470214196167,-0.07251507453426752,-0.020504901248155752,-0.005854752415789845,0.05283105298314512,-0.020401112343926255,-0.028463969051703574,-0.24307098407225508,0.2035022985777977,-0.19188302119196224,0.026093859590549467,1.0,0.04941096412354144,-0.18043975628556608,0.15060617816615438,0.024142745719558437,,0.09372424600462861,-0.007100241781616619,0.1559797754074372,0.12238490512202618,0.06480160865073728,0.10291150704369384,0.2128480246268775,-0.22771929112601638,-0.06484681849474087,0.06480160865073735,0.11119540459659985,0.2128480246268786,-0.22771929112601652,-0.06484681849474064
ltowvs,0.15319513700047077,0.20566031384042976,0.11896581349023198,0.13410222227786583,0.09479835109582849,0.05538923391058419,-0.05538924105739429,0.30289616091552535,0.6144304290731522,0.6699222208732886,-0.3366159144726913,-0.1531363034069292,-0.004069108529045464,0.03311550360641123,0.15390710481227332,-0.045735600729255484,-0.03449130538141912,0.13657148391023874,0.17997872130934114,0.08442224072424394,0.0966094401901467,0.11374901891633127,-0.008226405675517136,0.17843267425487672,0.0036791298756611683,0.04941096412354144,1.0,-0.4519200222498982,-0.3197925352498694,0.1406675926746471,,0.1623082434999498,0.08419063532717405,0.22254273566207305,0.30974510605717587,0.14869844341512958,0.09430434344592313,0.05857204737865666,-0.05512720720978958,0.06126494421948136,0.1486984434151295,0.13239444514122464,0.058572047378657184,-0.05512720720978949,0.06126494421948162
ivr,-0.07777535777140415,0.36305005301409915,-0.11623149021040599,-0.06214430956797523,-0.1533663995673424,0.4214790319493493,-0.4214790263585332,0.1841359451655764,-0.06949957204262151,-0.3938146376648039,0.4455398193462183,0.030218378304168406,0.10924741230584563,0.0920463968851648,-0.010149447016351605,0.12780529416052275,0.10899338212590899,0.22358990020564948,0.14039251424158067,0.054965741057027895,0.161482193302708,-0.11773883791868563,-0.33222382802156114,0.2264779395996619,0.048194024389244514,-0.18043975628556608,-0.4519200222498982,1.0,-0.008148559925959913,-0.007233920626820113,,0.03877715695435194,0.11235004019969161,0.04841484240957471,0.11781684738338612,0.052987445122597614,-0.022450812256076313,-0.018650345619145667,0.12477531924347474,-0.0218388616640719,0.05298744512259782,0.021235616841430542,-0.0186503456191446,0.12477531924347471,-0.021838861664075473
date,-0.20512252338195575,-0.40934985813033753,-0.4327211267426315,-0.5441133730033999,-0.2997149259062328,-0.38540368654765345,0.3854036886078905,-0.5142733273342809,-0.4423502714943721,-0.3210517307258513,0.3051663734827588,0.06489409375226335,-0.3688088058126738,-0.4125759007323262,-0.647673005346262,-0.2525859745819555,-0.3482406280653188,-0.325342462229104,-0.38055853906695236,-0.40252726665819644,-0.1888956153210723,-0.4266012993159227,0.18014793544902818,-0.26628495473997266,-0.09170499158548392,0.15060617816615438,-0.3197925352498694,-0.008148559925959913,1.0,-0.5788429884671722,,-0.579089470603383,0.02310482285661822,0.05575705046116022,-0.40562820716476117,-0.5577803762148028,-0.24351611612244253,-0.1382695944167458,-0.05777691974053271,-0.24973836776387706,-0.5577803762148027,0.3291654303248064,-0.13826959441674713,-0.057776919740532715,-0.24973836776387626
cases,-0.10447744949245831,0.0698484887160173,0.34137202599665145,0.4347413197073311,0.2319388392669092,0.13166430668753537,-0.1316643111425955,0.20462372888043762,0.14337992302439584,0.16174475660663554,-0.1328627014885481,-0.0026199803068403557,0.3180398755621594,0.3323502203611666,0.5930299463884521,0.20967319097011455,0.3262943573606723,0.26599358829939485,0.2978045880610738,0.290555231457433,0.017665803384189785,0.33864956481884684,-0.12452719875972769,0.1015108524028597,0.017599542822610177,0.024142745719558437,0.1406675926746471,-0.007233920626820113,-0.5788429884671722,1.0,,0.8308143119587978,0.014929598478177486,0.06762477623459005,0.3140989413710327,0.766123014879061,0.5243711314836038,0.16999252677708349,0.00673693311007005,0.4505523200356001,0.7661230148790611,-0.31035433445465116,0.16999252677708357,0.006736933110070077,0.4505523200355995
daysGT100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
logCases,-0.26098202422776473,0.15252410250574108,0.25781529079223736,0.33763947156173246,0.16900457829738244,0.23213370779219342,-0.23213371394490034,0.31003802073554626,0.2653790760818231,0.1780767920053826,-0.09617481706875641,-0.0841879072522125,0.35363777084477427,0.3904747406560224,0.5204356564097637,0.26733500987892655,0.37138169355580974,0.4087242691029362,0.4154809652793302,0.3354457133078972,0.056863480387071445,0.25605054824960877,-0.26702585613133534,0.31452104317108076,-0.015972882105378613,0.09372424600462861,0.1623082434999498,0.03877715695435194,-0.579089470603383,0.8308143119587978,,1.0,0.0796031436742387,0.15689819189279783,0.4973988453354905,0.9720750133374003,0.4838603976588789,0.23664142923951278,0.05721048689772626,0.5768529584422535,0.9720750133374004,-0.3244351830754366,0.2366414292395135,0.05721048689772631,0.5768529584422519
casesPop,-0.03733271991515485,0.38208474372864215,-0.11647367381372685,-0.1335655878897079,-0.09427460226373507,0.20971610825328246,-0.20971610537854096,0.2625501554105111,0.1771823077145156,0.19098013392244292,-0.02397446968022754,-0.040763550598538104,-0.07587329256788801,-0.08411955050910784,-0.08478258569270565,-0.06429911142630679,-0.08589713212061396,0.6951934057326943,0.08889978126780987,-0.10310529969494461,0.6545311967257024,-0.11705080137072486,-0.2757708044213075,0.1912645224229144,-0.16998892613288374,-0.007100241781616619,0.08419063532717405,0.11235004019969161,0.02310482285661822,0.014929598478177486,,0.0796031436742387,1.0,0.5710717287693241,0.40501476575146,0.05338650749920922,0.16928802348570948,-0.0716144917487029,0.02639060531222932,0.1705919685176365,0.05338650749920924,0.5111842184755097,-0.07161449174870274,0.02639060531222935,0.1705919685176362
