,popDensity,gdp,gapPop,urbanPop,ruralPop,urbanPct,ruralPct,lifeExpectancy,medianAge,regionCode,subRegionCode,m49,totalCases,totalDeaths,totalRecovered,activeCases,criticalCases,casesMPop,deathsMPop,totalTests,testsMPop,calcPop,pdi,idv,mas,uai,ltowvs,ivr,date,cases,daysGT100,logCases,casesPop,logCasesPop,logCasesMPop,slope,intercept,rvalue,pvalue,stderr,slopePop,interceptPop,rvaluePop,pvaluePop,stderrPop
subRegionCode,-0.1782405475929023,-0.10268738123773352,-0.16166716160091507,-0.12894215575823534,-0.17810309405810382,0.28781064482445023,-0.2878106446957539,-0.1014113224024953,-0.29774547417986025,-0.5255826484166265,1.0,-0.10204873727312029,-0.15464012842871278,-0.16171307646084707,-0.16889738893332396,-0.1318359338323624,-0.15460920255573066,-0.07469047791176472,-0.10257412093186564,-0.15940004623596782,-0.09181876690459374,-0.16287399287039442,0.009286334034064848,-0.21884053451555052,0.010178328779857707,0.24646026998316725,-0.2881305635822214,0.42276347656644275,0.2744177326199506,-0.16204231150637075,,-0.060218836181490244,-0.009564988140657696,0.031988731547699746,-0.024937350377126976,-0.08551742846751476,0.10374444710277436,0.0003220836213394003,-0.0908155852854118,0.025247457698360905,-0.08551742846751481,0.09507985882633699,0.0003220836213400714,-0.0908155852854114,0.025247457698359687
m49,0.06020721434284794,0.11944065619782952,-0.06913243189069657,-0.06926631273604031,-0.06225577264616781,-0.0788896105484143,0.07888960755526482,-0.2094220418647299,-0.10442548778409677,0.04685427624559031,-0.10204873727312029,1.0,0.1640617265364054,0.1407585603050386,-0.036583354640612506,0.1974265975941808,0.16336283817514483,0.028872053568468732,0.031786033023606455,0.20493627308918186,0.06774274400926182,-0.06847075048595429,0.19577945565096866,-0.10109900174925983,-0.05345810938256806,0.0026928303318675515,-0.09752687603317643,-0.04263377381819572,0.07912099219350596,0.08913902167632003,,-0.008132008071371708,-0.03721997098653661,-0.11505587360108388,-0.05080900236419119,-0.026819669979225916,-0.02767527174753202,-0.019951790355845902,0.07388743824091823,-0.08329029268835074,-0.02681966997922603,-0.10279890609134641,-0.01995179035584667,0.073887438240917,-0.08329029268834857
totalCases,-0.051003601884433446,0.15247979289380134,0.19978773723428012,0.33150105555866766,0.07515602055126626,0.10001744441633827,-0.10001744780424887,0.1593135751887092,0.15839941540269734,-0.07247139698450415,-0.15464012842871278,0.1640617265364054,1.0,0.8783429649776646,0.6360069722873524,0.978731214341277,0.9439174825918462,0.3133713241257383,0.40041123464861694,0.8658547491270888,0.006229641848484696,0.19749296529600724,-0.16169753491404332,0.353604620425203,0.11648045894171237,-0.09138067134022376,-0.020822465580714333,0.11956670070349579,-0.36780301149471756,0.7328437851761072,,0.5271837743543099,-0.03818521789748354,0.05762936987873124,0.29607141477208115,0.5514456447014855,-0.08916082702005794,0.18766231387629245,-0.04485500851579732,0.011557280705967104,0.5514456447014854,-0.3588921713547748,0.1876623138762918,-0.044855008515797413,0.011557280705974868
totalDeaths,-0.05084843944864221,0.13538038012080691,0.1269398032915678,0.23017778779025969,0.032237032323328293,0.10926569001622594,-0.10926569366521818,0.23657029759204165,0.22772299190508805,0.020876850575382164,-0.16171307646084707,0.1407585603050386,0.8783429649776646,1.0,0.6715600874744322,0.8206128059087473,0.8967081956146732,0.4287150144009313,0.7021515379340648,0.6942602576377963,-0.00015251989530133269,0.12447698789387526,-0.15568030724441198,0.40361604281968927,0.10839055274434001,-0.05167959072898857,0.025618280162646414,0.1013702387206608,-0.4140559394897914,0.6981237630252997,,0.5525635256266351,-0.028270304210659316,0.09833057601000234,0.37134056967966317,0.5853931368316749,-0.07089347039437818,0.21291668955717974,-0.036931211906850774,0.033914205368041093,0.5853931368316748,-0.3358358566955943,0.21291668955717843,-0.03693121190685063,0.03391420536804995
totalRecovered,-0.05611875550252726,0.06098150457359567,0.4101231550365579,0.5315782640490397,0.2719682070430944,0.04832658548901,-0.048326592033590555,0.18972003284141997,0.20969508712600676,0.07736606494679993,-0.16889738893332396,-0.036583354640612506,0.6360069722873524,0.6715600874744322,1.0,0.4653321947173971,0.6858716671604983,0.3214816091292618,0.4649672615160299,0.6542645305174718,0.04191669206975726,0.40581947079305053,-0.11903570827670588,0.20214892000550677,0.14724536808775088,-0.09362142789481315,0.15274318927515496,-0.01004580257145825,-0.6844810249400256,0.8225968434790485,,0.63950879432731,-0.02880760484471466,0.06176817813755749,0.2645466816243201,0.65263273100745,0.09274989332521641,0.1462735249286147,-0.05014960355841354,0.24379934820041002,0.6526327310074498,-0.3987876912061717,0.14627352492861426,-0.05014960355841358,0.24379934820041665
activeCases,-0.04353285304598272,0.1580297623526201,0.12848064216763125,0.24884670429253775,0.020169014155880294,0.10016494275390059,-0.10016494486345506,0.12739934081366602,0.12168637624687693,-0.1069516365029223,-0.1318359338323624,0.1974265975941808,0.978731214341277,0.8206128059087473,0.4653321947173971,1.0,0.89601273294785,0.2649743228991281,0.3169699620159302,0.8435722291794417,-0.002040256917606844,0.12696614591522512,-0.15440348782576932,0.3474423064852907,0.09620336758993557,-0.0854440675989976,-0.06442662293456287,0.13955163466782186,-0.24197025004534606,0.6242675537018216,,0.4355489596592813,-0.03707933723584906,0.04602335742456271,0.26391913979536397,0.4595004627249251,-0.12543359022274198,0.17469596140772126,-0.03795358645319429,-0.050040005719627904,0.45950046272492506,-0.30874111552088895,0.1746959614077207,-0.03795358645319439,-0.050040005719620764
criticalCases,-0.057984194743563595,0.1363760880060687,0.1550992942815576,0.24617459392778648,0.039432348618879835,0.11374536569175307,-0.11374536995905153,0.19474403749339592,0.16668979342047693,-0.03886224030514522,-0.15460920255573066,0.16336283817514483,0.9439174825918462,0.8967081956146732,0.6858716671604983,0.89601273294785,1.0,0.3777890494984952,0.5211972572029571,0.7841500681320552,-0.015525378325871836,0.1542326270300252,-0.15376105869179377,0.35760950856409585,0.06510274198214921,-0.03459056202918802,-0.04474309747546389,0.10941512976055259,-0.3389567782757837,0.7143431427948163,,0.5393788590655975,-0.03708657331601,0.0848361126655323,0.35715762804499784,0.573283031467206,-0.10272417098593248,0.19054735002184092,-0.05030623670896122,0.04300804481743489,0.5732830314672057,-0.37927698076341754,0.19054735002184023,-0.05030623670896138,0.04300804481744267
casesMPop,-0.03939573748603176,0.5319932745959247,-0.13142603455680485,-0.11279605177905523,-0.13746643719396193,0.3046505067177262,-0.3046505053795905,0.5117846047422828,0.3640228488330065,0.2742027687243672,-0.07469047791176472,0.028872053568468732,0.3133713241257383,0.4287150144009313,0.3214816091292618,0.2649743228991281,0.3777890494984952,1.0,0.6688117506568414,0.22278464841875634,0.6267803008352744,-0.13267040448870557,-0.43408623195284424,0.4637487093393466,-0.11263403398074401,-0.035525656020240305,0.10860466454700006,0.2593959486033339,-0.2602508479810451,0.3462100230968507,,0.4077200925957801,0.8132227999042628,0.6744340989516238,0.753001783201197,0.3978896319847717,0.15384967429656599,0.06901487839205861,-0.05882121879329639,0.16074824001844615,0.3978896319847715,0.3331789528639158,0.06901487839205704,-0.05882121879329577,0.1607482400184522
deathsMPop,-0.05085686731449908,0.23277541803964133,-0.06336791829958174,-0.03670937056625202,-0.08024586970242951,0.19178683616339376,-0.19178683702675178,0.3864129106805984,0.3559727045772786,0.2191524559821143,-0.10257412093186564,0.031786033023606455,0.40041123464861694,0.7021515379340648,0.4649672615160299,0.3169699620159302,0.5211972572029571,0.6688117506568414,1.0,0.2529674091078685,0.09637735757220421,-0.0651033844119049,-0.23396759041674267,0.4542226838691186,-0.0027637593500783758,0.033384416852896656,0.18359307035711617,0.1555872887989032,-0.35809092445707197,0.45669396276037766,,0.4978420753177792,0.19874670422787705,0.35094284220166033,0.549381252789828,0.5122574982358845,0.05684678770880187,0.1667748934967951,0.01374218348778201,0.08755563015856456,0.5122574982358845,-0.050179630949420816,0.1667748934967935,0.01374218348778222,0.087555630158572
totalTests,-0.043951314877182714,0.21349865874417137,0.2256674013021253,0.4520684272454004,0.06996449598631306,0.12300098718243727,-0.12300099183068401,0.1167212226909449,0.1912014392397992,-0.04249982833251006,-0.15940004623596782,0.20493627308918186,0.8658547491270888,0.6942602576377963,0.6542645305174718,0.8435722291794417,0.7841500681320552,0.22278464841875634,0.2529674091078685,1.0,0.11553649292961297,0.2206540372325213,-0.11431069394768312,0.3153854984993102,0.12108190311292327,-0.03885226836546685,0.07604506519147132,0.06231172632526743,-0.4025553355157405,0.7160899933515167,,0.5330548925769598,-0.07211328618826832,0.011778904967285097,0.2430080145596619,0.5546935307976181,-0.14086711316355466,0.20257905973473006,-0.030473652317303517,-0.03996097005081561,0.554693530797618,-0.40876311407299987,0.20257905973472903,-0.030473652317303708,-0.03996097005080726
testsMPop,0.05404069346104929,0.5113927185095849,-0.15442379381640486,-0.18817130159796233,-0.12158458070173184,0.3337539327926272,-0.3337539310961558,0.3927075967952053,0.2577528569276896,0.23811850281834795,-0.09181876690459374,0.06774274400926182,0.006229641848484696,-0.00015251989530133269,0.04191669206975726,-0.002040256917606844,-0.015525378325871836,0.6267803008352744,0.09637735757220421,0.11553649292961297,1.0,-0.15470398761535567,-0.27765232448764987,0.24177843585815575,-0.20704789157043244,-0.05406244618550023,0.06471557404072278,0.19786369447999144,-0.11385732819791583,0.013438551737197319,,0.016507709928051617,0.7133243487933132,0.5386091057111849,0.4939568472631106,0.02356414174685646,-0.0650072835572475,0.03550186914818512,-0.05084282936649609,-0.00868551552672366,0.0235641417468564,0.46708433376718284,0.03550186914818381,-0.05084282936649571,-0.00868551552672143
calcPop,-0.028778238997768227,-0.18723372405142003,0.9998692014678758,0.9529639396787727,0.966945700263671,-0.2661584296827508,0.2661584236170207,-0.22824788686875877,-0.1429775785290516,0.026156236198092563,-0.16287399287039442,-0.06847075048595429,0.19749296529600724,0.12447698789387526,0.40581947079305053,0.12696614591522512,0.1542326270300252,-0.13267040448870557,-0.0651033844119049,0.2206540372325213,-0.15470398761535567,1.0,0.14264060937937484,-0.07625705043800833,0.1425641933269989,-0.2524640312068566,0.13234955500736603,-0.15041385654890788,-0.4605258992366952,0.4076168106401086,,0.3102632530566786,-0.14113260387420876,-0.4045035426664393,-0.30450484032896574,0.3005079834919934,0.07060374165539798,0.11590558729368225,-0.007476936477212904,0.06980299275206688,0.3005079834919935,-0.5782583761405868,0.1159055872936832,-0.0074769364772132195,0.06980299275206613
pdi,0.06468930690553003,-0.24538125648647927,0.14295237658798254,0.1294819390509299,0.14388576696384592,-0.2650973589280128,0.26509736167773834,-0.46725082626240083,-0.37869251428643974,0.01691125130875819,0.009286334034064848,0.19577945565096866,-0.16169753491404332,-0.15568030724441198,-0.11903570827670588,-0.15440348782576932,-0.15376105869179377,-0.43408623195284424,-0.23396759041674267,-0.11431069394768312,-0.27765232448764987,0.14264060937937484,1.0,-0.6726413105361871,0.19906587708799736,0.22675886141930818,0.027749870923428788,-0.3783299463910873,0.1585194110763446,-0.14570046924276267,,-0.24526749290670008,-0.35441000536281164,-0.4609644742139695,-0.45950509933442557,-0.21948316134899923,-0.21187188778180033,0.1591887439248995,-0.05058471221645115,-0.24269547665340138,-0.2194831613489992,-0.279696611982267,0.15918874392490032,-0.05058471221645299,-0.2426954766534051
idv,-0.13578913288290864,0.3510806434011761,-0.0749001108879643,-0.05378869836861329,-0.08516229341787097,0.27272658032094077,-0.27272658192497184,0.4243101834456298,0.5016775596790782,0.14474285897598568,-0.21884053451555052,-0.10109900174925983,0.353604620425203,0.40361604281968927,0.20214892000550677,0.3474423064852907,0.35760950856409585,0.4637487093393466,0.4542226838691186,0.3153854984993102,0.24177843585815575,-0.07625705043800833,-0.6726413105361871,1.0,0.015175512786224933,-0.23927244908630907,0.10654830208053655,0.3129615910182715,-0.18872359973282252,0.24491041312601391,,0.34636196565742133,0.24908489056330585,0.43491882811903176,0.5268280565668599,0.37123505358252024,-0.043761102732415194,0.09896420949597434,-0.04532733637284868,0.017158173759383884,0.3712350535825201,0.12476645315496844,0.09896420949597447,-0.04532733637284714,0.017158173759388162
mas,0.03696688169592012,-0.0031157560686884203,0.14325055477178167,0.18104985631489975,0.10023767018613139,-0.026440964574950807,0.026440962588215954,-0.0710409311876092,-0.11603788438454676,-0.13143116610525674,0.010178328779857707,-0.05345810938256806,0.11648045894171237,0.10839055274434001,0.14724536808775088,0.09620336758993557,0.06510274198214921,-0.11263403398074401,-0.0027637593500783758,0.12108190311292327,-0.20704789157043244,0.1425641933269989,0.19906587708799736,0.015175512786224933,1.0,0.03367994255394031,0.010513759107271028,0.03646826736923723,-0.12262724573436232,0.11817110904398566,,0.08271844900807616,-0.16492729606575343,-0.24199898763173824,-0.1543657473350905,0.10640095749573594,-0.13631558637670843,0.1775517270365299,-0.11142549226882582,-0.11397565066293569,0.106400957495736,-0.3124210145954094,0.17755172703653135,-0.1114254922688272,-0.1139756506629349
uai,-0.36267071806448176,-0.15887153046701194,-0.252218987144888,-0.22778165542356704,-0.254159876653193,0.117770889309704,-0.11777089488213248,-0.008845999061590722,0.08878798053783879,-0.04224497776374054,0.24646026998316725,0.0026928303318675515,-0.09138067134022376,-0.05167959072898857,-0.09362142789481315,-0.0854440675989976,-0.03459056202918802,-0.035525656020240305,0.033384416852896656,-0.03885226836546685,-0.05406244618550023,-0.2524640312068566,0.22675886141930818,-0.23927244908630907,0.03367994255394031,1.0,0.021967155299046144,-0.16360845699339152,0.242809559480205,-0.049730359655495514,,0.02831843466158176,-0.007896341988968488,0.1316437628308892,0.06360369265149916,0.018622390535785408,0.06077885914512015,0.2902574310063128,-0.27886884785869437,-0.12423842053486628,0.018622390535785318,0.11154831377298362,0.29025743100631296,-0.27886884785869565,-0.12423842053486628
ltowvs,0.17260124189660303,0.17999936657993246,0.13649533921448423,0.14971275646021212,0.11263161542869479,-0.049210622914238604,0.049210614489462484,0.18632122156816694,0.605029485863712,0.6139356566659456,-0.2881305635822214,-0.09752687603317643,-0.020822465580714333,0.025618280162646414,0.15274318927515496,-0.06442662293456287,-0.04474309747546389,0.10860466454700006,0.18359307035711617,0.07604506519147132,0.06471557404072278,0.13234955500736603,0.027749870923428788,0.10654830208053655,0.010513759107271028,0.021967155299046144,1.0,-0.3814147962566009,-0.3283600284253768,0.10842365220523291,,0.08411708735623558,0.0669644638488431,0.17053607603020024,0.21184990389187627,0.0772756235899886,0.017166197594038677,0.09229866150670643,0.012809736220067714,-0.06479002005435278,0.0772756235899884,0.09709077791844804,0.09229866150670485,0.012809736220067048,-0.06479002005434975
ivr,-0.08991733619878804,0.4197333661889881,-0.1469903923128635,-0.08833501142660058,-0.18586299999985217,0.54469290754569,-0.5446929014252765,0.39679052303713364,0.010728088890565925,-0.3255622653676942,0.42276347656644275,-0.04263377381819572,0.11956670070349579,0.1013702387206608,-0.01004580257145825,0.13955163466782186,0.10941512976055259,0.2593959486033339,0.1555872887989032,0.06231172632526743,0.19786369447999144,-0.15041385654890788,-0.3783299463910873,0.3129615910182715,0.03646826736923723,-0.16360845699339152,-0.3814147962566009,1.0,-0.012481773784311104,0.057186170666897344,,0.11906840044750534,0.18363288458401447,0.19425606884906108,0.2416118861532397,0.13089230967364798,0.02303343969861887,-0.021313030476937035,0.009371892037485311,0.07350928038436778,0.130892309673648,0.09159039717857512,-0.021313030476936376,0.009371892037486475,0.07350928038436874
date,-0.2086915354253816,-0.31463368725509916,-0.4654792720780021,-0.5814262234590514,-0.32547411487454936,-0.23281832547892045,0.23281833209858874,-0.4007924937860775,-0.35294105340899834,-0.24584515700280135,0.2744177326199506,0.07912099219350596,-0.36780301149471756,-0.4140559394897914,-0.6844810249400256,-0.24197025004534606,-0.3389567782757837,-0.2602508479810451,-0.35809092445707197,-0.4025553355157405,-0.11385732819791583,-0.4605258992366952,0.1585194110763446,-0.18872359973282252,-0.12262724573436232,0.242809559480205,-0.3283600284253768,-0.012481773784311104,1.0,-0.6118822190775622,,-0.5569849390110105,0.0026133448991538942,-0.03798993642771184,-0.28543146217654386,-0.5374897617297099,-0.1959494019334584,-0.11400358506986347,0.07721957127711156,-0.27310065260692673,-0.5374897617297097,0.33911696064299945,-0.11400358506986312,0.0772195712771108,-0.2731006526069308
cases,-0.09404583541275131,0.07800332773199534,0.4108477845538703,0.5415381127850496,0.26612245254383715,0.058509211186893735,-0.05850921753029199,0.18513291745196392,0.17263618479553128,0.05980643519137571,-0.16204231150637075,0.08913902167632003,0.7328437851761072,0.6981237630252997,0.8225968434790485,0.6242675537018216,0.7143431427948163,0.3462100230968507,0.45669396276037766,0.7160899933515167,0.013438551737197319,0.4076168106401086,-0.14570046924276267,0.24491041312601391,0.11817110904398566,-0.049730359655495514,0.10842365220523291,0.057186170666897344,-0.6118822190775622,1.0,,0.8059957856973217,0.007671872052814374,0.1380234720920076,0.3346438297238423,0.7911174459403931,0.25220583815240066,0.1935964428181023,-0.07984198466078563,0.31542826586617245,0.7911174459403931,-0.42287468062644534,0.1935964428181021,-0.07984198466078567,0.3154282658661791
daysGT100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
logCases,-0.2307765313348932,0.08928029364012166,0.3107967721758347,0.3967359642436148,0.21445791337422715,0.07793231483327957,-0.07793232632714078,0.19752640909302369,0.19103266623297363,0.046533188186335665,-0.060218836181490244,-0.008132008071371708,0.5271837743543099,0.5525635256266351,0.63950879432731,0.4355489596592813,0.5393788590655975,0.4077200925957801,0.4978420753177792,0.5330548925769598,0.016507709928051617,0.3102632530566786,-0.24526749290670008,0.34636196565742133,0.08271844900807616,0.02831843466158176,0.08411708735623558,0.11906840044750534,-0.5569849390110105,0.8059957856973217,,1.0,0.09011647348501606,0.27509031174497,0.4660839602208635,0.9757059698403067,0.3810161297614041,0.23347838479141778,-0.17886143987048728,0.4900935017778196,0.9757059698403066,-0.4174199365924482,0.2334783847914184,-0.1788614398704866,0.49009350177782535
casesPop,-0.05486688416347383,0.41109175238227097,-0.14083110097234208,-0.1582440816033245,-0.11669474585542226,0.20470964448263365,-0.2047096422646991,0.3449821795711458,0.21325653643302125,0.21437547726844852,-0.009564988140657696,-0.03721997098653661,-0.03818521789748354,-0.028270304210659316,-0.02880760484471466,-0.03707933723584906,-0.03708657331601,0.8132227999042628,0.19874670422787705,-0.07211328618826832,0.7133243487933132,-0.14113260387420876,-0.35441000536281164,0.24908489056330585,-0.16492729606575343,-0.007896341988968488,0.0669644638488431,0.18363288458401447,0.0026133448991538942,0.007671872052814374,,0.09011647348501606,1.0,0.6283385982750805,0.5304760739001853,0.06773001317935914,0.19253012277603682,-0.08487862434095106,-0.04620697571418795,0.17184540959752517,0.0677300131793591,0.5360649472442013,-0.08487862434095204,-0.04620697571418761,0.17184540959752662
