,Entity,code,popDensity,gdp,gapPop,urbanPop,ruralPop,urbanPct,ruralPct,lifeExpectancy,medianAge,globalName,regionCode,regionName,subRegionCode,subRegionName,interRegionName,country_x,m49,development,countryWom,totalCases,totalDeaths,totalRecovered,activeCases,criticalCases,casesMPop,deathsMPop,totalTests,testsMPop,calcPop,pdi,idv,mas,uai,ltowvs,ivr,country_y,date,cases,daysGT100,logCases,casesPop,logCasesPop,logCasesMPop
15,Albania,ALB,105.135145985401,10970.4522447693,2923352.0,1654503,1226200,57.434,42.566002000000005,78.17399999999999,36.200001,World,150,Europe,39,Southern Europe,,Albania,8,Developed,Albania,494,25.0,251.0,218,5.0,172.0,9.0,4558.0,1584.0,2872093,90.0,20.0,80.0,70.0,61.0,15.0,Albania,1585008000,100.0,0.0,4.605170185988092,3.481781404710781e-05,-10.265381404253485,5.147494476813453
16,Albania,ALB,105.135145985401,10970.4522447693,2923352.0,1654503,1226200,57.434,42.566002000000005,78.17399999999999,36.200001,World,150,Europe,39,Southern Europe,,Albania,8,Developed,Albania,494,25.0,251.0,218,5.0,172.0,9.0,4558.0,1584.0,2872093,90.0,20.0,80.0,70.0,61.0,15.0,Albania,1585094400,123.0,1.0,4.812184355372417,4.28259112779426e-05,-10.05836723486916,5.147494476813453
17,Albania,ALB,105.135145985401,10970.4522447693,2923352.0,1654503,1226200,57.434,42.566002000000005,78.17399999999999,36.200001,World,150,Europe,39,Southern Europe,,Albania,8,Developed,Albania,494,25.0,251.0,218,5.0,172.0,9.0,4558.0,1584.0,2872093,90.0,20.0,80.0,70.0,61.0,15.0,Albania,1585180800,146.0,2.0,4.983606621708336,5.08340085087774e-05,-9.886944968533241,5.147494476813453
18,Albania,ALB,105.135145985401,10970.4522447693,2923352.0,1654503,1226200,57.434,42.566002000000005,78.17399999999999,36.200001,World,150,Europe,39,Southern Europe,,Albania,8,Developed,Albania,494,25.0,251.0,218,5.0,172.0,9.0,4558.0,1584.0,2872093,90.0,20.0,80.0,70.0,61.0,15.0,Albania,1585267200,174.0,3.0,5.159055299214529,6.0582996441967584e-05,-9.711496291027048,5.147494476813453
19,Albania,ALB,105.135145985401,10970.4522447693,2923352.0,1654503,1226200,57.434,42.566002000000005,78.17399999999999,36.200001,World,150,Europe,39,Southern Europe,,Albania,8,Developed,Albania,494,25.0,251.0,218,5.0,172.0,9.0,4558.0,1584.0,2872093,90.0,20.0,80.0,70.0,61.0,15.0,Albania,1585353600,186.0,4.0,5.225746673713202,6.476113412762052e-05,-9.644804916528376,5.147494476813453
20,Albania,ALB,105.135145985401,10970.4522447693,2923352.0,1654503,1226200,57.434,42.566002000000005,78.17399999999999,36.200001,World,150,Europe,39,Southern Europe,,Albania,8,Developed,Albania,494,25.0,251.0,218,5.0,172.0,9.0,4558.0,1584.0,2872093,90.0,20.0,80.0,70.0,61.0,15.0,Albania,1585440000,197.0,5.0,5.2832037287379885,6.859109367280238e-05,-9.58734786150359,5.147494476813453
21,Albania,ALB,105.135145985401,10970.4522447693,2923352.0,1654503,1226200,57.434,42.566002000000005,78.17399999999999,36.200001,World,150,Europe,39,Southern Europe,,Albania,8,Developed,Albania,494,25.0,251.0,218,5.0,172.0,9.0,4558.0,1584.0,2872093,90.0,20.0,80.0,70.0,61.0,15.0,Albania,1585526400,212.0,6.0,5.356586274672012,7.381376577986855e-05,-9.513965315569566,5.147494476813453
22,Albania,ALB,105.135145985401,10970.4522447693,2923352.0,1654503,1226200,57.434,42.566002000000005,78.17399999999999,36.200001,World,150,Europe,39,Southern Europe,,Albania,8,Developed,Albania,494,25.0,251.0,218,5.0,172.0,9.0,4558.0,1584.0,2872093,90.0,20.0,80.0,70.0,61.0,15.0,Albania,1585612800,223.0,7.0,5.407171771460119,7.76437253250504e-05,-9.463379818781458,5.147494476813453
23,Albania,ALB,105.135145985401,10970.4522447693,2923352.0,1654503,1226200,57.434,42.566002000000005,78.17399999999999,36.200001,World,150,Europe,39,Southern Europe,,Albania,8,Developed,Albania,494,25.0,251.0,218,5.0,172.0,9.0,4558.0,1584.0,2872093,90.0,20.0,80.0,70.0,61.0,15.0,Albania,1585699200,243.0,8.0,5.493061443340548,8.460728813447197e-05,-9.37749014690103,5.147494476813453
24,Albania,ALB,105.135145985401,10970.4522447693,2923352.0,1654503,1226200,57.434,42.566002000000005,78.17399999999999,36.200001,World,150,Europe,39,Southern Europe,,Albania,8,Developed,Albania,494,25.0,251.0,218,5.0,172.0,9.0,4558.0,1584.0,2872093,90.0,20.0,80.0,70.0,61.0,15.0,Albania,1585785600,259.0,9.0,5.556828061699537,9.017813838200922e-05,-9.31372352854204,5.147494476813453
25,Albania,ALB,105.135145985401,10970.4522447693,2923352.0,1654503,1226200,57.434,42.566002000000005,78.17399999999999,36.200001,World,150,Europe,39,Southern Europe,,Albania,8,Developed,Albania,494,25.0,251.0,218,5.0,172.0,9.0,4558.0,1584.0,2872093,90.0,20.0,80.0,70.0,61.0,15.0,Albania,1585872000,277.0,10.0,5.6240175061873385,9.644534491048863e-05,-9.24653408405424,5.147494476813453
26,Albania,ALB,105.135145985401,10970.4522447693,2923352.0,1654503,1226200,57.434,42.566002000000005,78.17399999999999,36.200001,World,150,Europe,39,Southern Europe,,Albania,8,Developed,Albania,494,25.0,251.0,218,5.0,172.0,9.0,4558.0,1584.0,2872093,90.0,20.0,80.0,70.0,61.0,15.0,Albania,1585958400,304.0,11.0,5.717027701406222,0.00010584615470320773,-9.153523888835355,5.147494476813453
27,Albania,ALB,105.135145985401,10970.4522447693,2923352.0,1654503,1226200,57.434,42.566002000000005,78.17399999999999,36.200001,World,150,Europe,39,Southern Europe,,Albania,8,Developed,Albania,494,25.0,251.0,218,5.0,172.0,9.0,4558.0,1584.0,2872093,90.0,20.0,80.0,70.0,61.0,15.0,Albania,1586044800,333.0,12.0,5.808142489980444,0.000115943320776869,-9.062409100261133,5.147494476813453
28,Albania,ALB,105.135145985401,10970.4522447693,2923352.0,1654503,1226200,57.434,42.566002000000005,78.17399999999999,36.200001,World,150,Europe,39,Southern Europe,,Albania,8,Developed,Albania,494,25.0,251.0,218,5.0,172.0,9.0,4558.0,1584.0,2872093,90.0,20.0,80.0,70.0,61.0,15.0,Albania,1586131200,361.0,13.0,5.8888779583328805,0.00012569230871005917,-8.981673631908697,5.147494476813453
29,Albania,ALB,105.135145985401,10970.4522447693,2923352.0,1654503,1226200,57.434,42.566002000000005,78.17399999999999,36.200001,World,150,Europe,39,Southern Europe,,Albania,8,Developed,Albania,494,25.0,251.0,218,5.0,172.0,9.0,4558.0,1584.0,2872093,90.0,20.0,80.0,70.0,61.0,15.0,Albania,1586217600,377.0,14.0,5.932245187448011,0.00013126315895759644,-8.938306402793566,5.147494476813453
30,Albania,ALB,105.135145985401,10970.4522447693,2923352.0,1654503,1226200,57.434,42.566002000000005,78.17399999999999,36.200001,World,150,Europe,39,Southern Europe,,Albania,8,Developed,Albania,494,25.0,251.0,218,5.0,172.0,9.0,4558.0,1584.0,2872093,90.0,20.0,80.0,70.0,61.0,15.0,Albania,1586304000,383.0,15.0,5.948034989180646,0.0001333522278004229,-8.922516601060932,5.147494476813453
31,Albania,ALB,105.135145985401,10970.4522447693,2923352.0,1654503,1226200,57.434,42.566002000000005,78.17399999999999,36.200001,World,150,Europe,39,Southern Europe,,Albania,8,Developed,Albania,494,25.0,251.0,218,5.0,172.0,9.0,4558.0,1584.0,2872093,90.0,20.0,80.0,70.0,61.0,15.0,Albania,1586390400,400.0,16.0,5.991464547107982,0.00013927125618843123,-8.879087043133595,5.147494476813453
32,Albania,ALB,105.135145985401,10970.4522447693,2923352.0,1654503,1226200,57.434,42.566002000000005,78.17399999999999,36.200001,World,150,Europe,39,Southern Europe,,Albania,8,Developed,Albania,494,25.0,251.0,218,5.0,172.0,9.0,4558.0,1584.0,2872093,90.0,20.0,80.0,70.0,61.0,15.0,Albania,1586476800,409.0,17.0,6.013715156042802,0.00014240485945267092,-8.856836434198776,5.147494476813453
33,Albania,ALB,105.135145985401,10970.4522447693,2923352.0,1654503,1226200,57.434,42.566002000000005,78.17399999999999,36.200001,World,150,Europe,39,Southern Europe,,Albania,8,Developed,Albania,494,25.0,251.0,218,5.0,172.0,9.0,4558.0,1584.0,2872093,90.0,20.0,80.0,70.0,61.0,15.0,Albania,1586563200,416.0,18.0,6.030685260261263,0.00014484210643596847,-8.839866329980314,5.147494476813453
34,Albania,ALB,105.135145985401,10970.4522447693,2923352.0,1654503,1226200,57.434,42.566002000000005,78.17399999999999,36.200001,World,150,Europe,39,Southern Europe,,Albania,8,Developed,Albania,494,25.0,251.0,218,5.0,172.0,9.0,4558.0,1584.0,2872093,90.0,20.0,80.0,70.0,61.0,15.0,Albania,1586649600,433.0,19.0,6.07073772800249,0.0001507611348239768,-8.799813862239088,5.147494476813453
35,Albania,ALB,105.135145985401,10970.4522447693,2923352.0,1654503,1226200,57.434,42.566002000000005,78.17399999999999,36.200001,World,150,Europe,39,Southern Europe,,Albania,8,Developed,Albania,494,25.0,251.0,218,5.0,172.0,9.0,4558.0,1584.0,2872093,90.0,20.0,80.0,70.0,61.0,15.0,Albania,1586736000,446.0,20.0,6.100318952020064,0.0001552874506501008,-8.770232638221513,5.147494476813453
116,Algeria,DZA,16.7405040012764,13724.723852895,39871528.0,28248180,11623348,70.848,29.151999999999997,75.86,27.5,World,2,Africa,15,Northern Africa,,Algeria,12,Developing,Algeria,2160,336.0,708.0,1116,60.0,49.0,8.0,3359.0,77.0,44081633,,,,,26.0,32.0,Algeria,1584921600,102.0,0.0,4.624972813284271,2.3138888706777264e-06,-12.976580955117958,3.8918202981106265
117,Algeria,DZA,16.7405040012764,13724.723852895,39871528.0,28248180,11623348,70.848,29.151999999999997,75.86,27.5,World,2,Africa,15,Northern Africa,,Algeria,12,Developing,Algeria,2160,336.0,708.0,1116,60.0,49.0,8.0,3359.0,77.0,44081633,,,,,26.0,32.0,Algeria,1585008000,189.0,1.0,5.241747015059643,4.287499966255787e-06,-12.359806753342585,3.8918202981106265
118,Algeria,DZA,16.7405040012764,13724.723852895,39871528.0,28248180,11623348,70.848,29.151999999999997,75.86,27.5,World,2,Africa,15,Northern Africa,,Algeria,12,Developing,Algeria,2160,336.0,708.0,1116,60.0,49.0,8.0,3359.0,77.0,44081633,,,,,26.0,32.0,Algeria,1585094400,231.0,2.0,5.442417710521793,5.2402777365348515e-06,-12.159136057880435,3.8918202981106265
119,Algeria,DZA,16.7405040012764,13724.723852895,39871528.0,28248180,11623348,70.848,29.151999999999997,75.86,27.5,World,2,Africa,15,Northern Africa,,Algeria,12,Developing,Algeria,2160,336.0,708.0,1116,60.0,49.0,8.0,3359.0,77.0,44081633,,,,,26.0,32.0,Algeria,1585180800,264.0,3.0,5.575949103146316,5.988888841754116e-06,-12.025604665255912,3.8918202981106265
120,Algeria,DZA,16.7405040012764,13724.723852895,39871528.0,28248180,11623348,70.848,29.151999999999997,75.86,27.5,World,2,Africa,15,Northern Africa,,Algeria,12,Developing,Algeria,2160,336.0,708.0,1116,60.0,49.0,8.0,3359.0,77.0,44081633,,,,,26.0,32.0,Algeria,1585267200,305.0,4.0,5.720311776607412,6.918981427026535e-06,-11.881241991794816,3.8918202981106265
121,Algeria,DZA,16.7405040012764,13724.723852895,39871528.0,28248180,11623348,70.848,29.151999999999997,75.86,27.5,World,2,Africa,15,Northern Africa,,Algeria,12,Developing,Algeria,2160,336.0,708.0,1116,60.0,49.0,8.0,3359.0,77.0,44081633,,,,,26.0,32.0,Algeria,1585353600,305.0,5.0,5.720311776607412,6.918981427026535e-06,-11.881241991794816,3.8918202981106265
122,Algeria,DZA,16.7405040012764,13724.723852895,39871528.0,28248180,11623348,70.848,29.151999999999997,75.86,27.5,World,2,Africa,15,Northern Africa,,Algeria,12,Developing,Algeria,2160,336.0,708.0,1116,60.0,49.0,8.0,3359.0,77.0,44081633,,,,,26.0,32.0,Algeria,1585440000,409.0,6.0,6.013715156042802,9.278240667717551e-06,-11.587838612359427,3.8918202981106265
123,Algeria,DZA,16.7405040012764,13724.723852895,39871528.0,28248180,11623348,70.848,29.151999999999997,75.86,27.5,World,2,Africa,15,Northern Africa,,Algeria,12,Developing,Algeria,2160,336.0,708.0,1116,60.0,49.0,8.0,3359.0,77.0,44081633,,,,,26.0,32.0,Algeria,1585526400,454.0,7.0,6.118097198041348,1.0299073993016547e-05,-11.48345657036088,3.8918202981106265
124,Algeria,DZA,16.7405040012764,13724.723852895,39871528.0,28248180,11623348,70.848,29.151999999999997,75.86,27.5,World,2,Africa,15,Northern Africa,,Algeria,12,Developing,Algeria,2160,336.0,708.0,1116,60.0,49.0,8.0,3359.0,77.0,44081633,,,,,26.0,32.0,Algeria,1585612800,511.0,8.0,6.236369590203704,1.1592129538395276e-05,-11.365184178198524,3.8918202981106265
125,Algeria,DZA,16.7405040012764,13724.723852895,39871528.0,28248180,11623348,70.848,29.151999999999997,75.86,27.5,World,2,Africa,15,Northern Africa,,Algeria,12,Developing,Algeria,2160,336.0,708.0,1116,60.0,49.0,8.0,3359.0,77.0,44081633,,,,,26.0,32.0,Algeria,1585699200,584.0,9.0,6.369900982828227,1.3248148043880316e-05,-11.231652785574001,3.8918202981106265
126,Algeria,DZA,16.7405040012764,13724.723852895,39871528.0,28248180,11623348,70.848,29.151999999999997,75.86,27.5,World,2,Africa,15,Northern Africa,,Algeria,12,Developing,Algeria,2160,336.0,708.0,1116,60.0,49.0,8.0,3359.0,77.0,44081633,,,,,26.0,32.0,Algeria,1585785600,847.0,10.0,6.741700694652055,1.9214351700627788e-05,-10.859853073750173,3.8918202981106265
127,Algeria,DZA,16.7405040012764,13724.723852895,39871528.0,28248180,11623348,70.848,29.151999999999997,75.86,27.5,World,2,Africa,15,Northern Africa,,Algeria,12,Developing,Algeria,2160,336.0,708.0,1116,60.0,49.0,8.0,3359.0,77.0,44081633,,,,,26.0,32.0,Algeria,1585872000,847.0,11.0,6.741700694652055,1.9214351700627788e-05,-10.859853073750173,3.8918202981106265
128,Algeria,DZA,16.7405040012764,13724.723852895,39871528.0,28248180,11623348,70.848,29.151999999999997,75.86,27.5,World,2,Africa,15,Northern Africa,,Algeria,12,Developing,Algeria,2160,336.0,708.0,1116,60.0,49.0,8.0,3359.0,77.0,44081633,,,,,26.0,32.0,Algeria,1585958400,986.0,12.0,6.893656354602635,2.2367592416551356e-05,-10.707897413799593,3.8918202981106265
129,Algeria,DZA,16.7405040012764,13724.723852895,39871528.0,28248180,11623348,70.848,29.151999999999997,75.86,27.5,World,2,Africa,15,Northern Africa,,Algeria,12,Developing,Algeria,2160,336.0,708.0,1116,60.0,49.0,8.0,3359.0,77.0,44081633,,,,,26.0,32.0,Algeria,1586044800,1300.0,13.0,7.170119543449628,2.949074050863769e-05,-10.4314342249526,3.8918202981106265
130,Algeria,DZA,16.7405040012764,13724.723852895,39871528.0,28248180,11623348,70.848,29.151999999999997,75.86,27.5,World,2,Africa,15,Northern Africa,,Algeria,12,Developing,Algeria,2160,336.0,708.0,1116,60.0,49.0,8.0,3359.0,77.0,44081633,,,,,26.0,32.0,Algeria,1586131200,1320.0,14.0,7.1853870155804165,2.9944444208770577e-05,-10.416166752821812,3.8918202981106265
131,Algeria,DZA,16.7405040012764,13724.723852895,39871528.0,28248180,11623348,70.848,29.151999999999997,75.86,27.5,World,2,Africa,15,Northern Africa,,Algeria,12,Developing,Algeria,2160,336.0,708.0,1116,60.0,49.0,8.0,3359.0,77.0,44081633,,,,,26.0,32.0,Algeria,1586217600,1423.0,15.0,7.260522598089852,3.228101826445495e-05,-10.341031170312377,3.8918202981106265
132,Algeria,DZA,16.7405040012764,13724.723852895,39871528.0,28248180,11623348,70.848,29.151999999999997,75.86,27.5,World,2,Africa,15,Northern Africa,,Algeria,12,Developing,Algeria,2160,336.0,708.0,1116,60.0,49.0,8.0,3359.0,77.0,44081633,,,,,26.0,32.0,Algeria,1586304000,1468.0,16.0,7.291656209174461,3.330185158975395e-05,-10.309897559227768,3.8918202981106265
133,Algeria,DZA,16.7405040012764,13724.723852895,39871528.0,28248180,11623348,70.848,29.151999999999997,75.86,27.5,World,2,Africa,15,Northern Africa,,Algeria,12,Developing,Algeria,2160,336.0,708.0,1116,60.0,49.0,8.0,3359.0,77.0,44081633,,,,,26.0,32.0,Algeria,1586390400,1572.0,17.0,7.360103972989152,3.566111083044496e-05,-10.241449795413077,3.8918202981106265
134,Algeria,DZA,16.7405040012764,13724.723852895,39871528.0,28248180,11623348,70.848,29.151999999999997,75.86,27.5,World,2,Africa,15,Northern Africa,,Algeria,12,Developing,Algeria,2160,336.0,708.0,1116,60.0,49.0,8.0,3359.0,77.0,44081633,,,,,26.0,32.0,Algeria,1586476800,1666.0,18.0,7.418180822726788,3.7793518221069534e-05,-10.18337294567544,3.8918202981106265
135,Algeria,DZA,16.7405040012764,13724.723852895,39871528.0,28248180,11623348,70.848,29.151999999999997,75.86,27.5,World,2,Africa,15,Northern Africa,,Algeria,12,Developing,Algeria,2160,336.0,708.0,1116,60.0,49.0,8.0,3359.0,77.0,44081633,,,,,26.0,32.0,Algeria,1586563200,1761.0,19.0,7.473637108496206,3.994861079670075e-05,-10.127916659906022,3.8918202981106265
136,Algeria,DZA,16.7405040012764,13724.723852895,39871528.0,28248180,11623348,70.848,29.151999999999997,75.86,27.5,World,2,Africa,15,Northern Africa,,Algeria,12,Developing,Algeria,2160,336.0,708.0,1116,60.0,49.0,8.0,3359.0,77.0,44081633,,,,,26.0,32.0,Algeria,1586649600,1825.0,20.0,7.509335266016592,4.1400462637125986e-05,-10.092218502385636,3.8918202981106265
178,Argentina,ARG,15.8650650968871,19116.907914513202,43417765.0,39728558,3689207,91.50299999999999,8.496999699999998,76.415,30.799999,World,19,Americas,419,Latin America and the Caribbean,South America,Argentina,32,Developing,Argentina,2571,112.0,596.0,1863,117.0,57.0,2.0,24374.0,539.0,45105263,49.0,46.0,56.0,86.0,20.0,62.0,Argentina,1584662400,128.0,0.0,4.852030263919617,2.8378063109841527e-06,-12.772479229975414,4.04305126783455
179,Argentina,ARG,15.8650650968871,19116.907914513202,43417765.0,39728558,3689207,91.50299999999999,8.496999699999998,76.415,30.799999,World,19,Americas,419,Latin America and the Caribbean,South America,Argentina,32,Developing,Argentina,2571,112.0,596.0,1863,117.0,57.0,2.0,24374.0,539.0,45105263,49.0,46.0,56.0,86.0,20.0,62.0,Argentina,1584748800,158.0,1.0,5.062595033026967,3.5029171651210637e-06,-12.561914460868064,4.04305126783455
180,Argentina,ARG,15.8650650968871,19116.907914513202,43417765.0,39728558,3689207,91.50299999999999,8.496999699999998,76.415,30.799999,World,19,Americas,419,Latin America and the Caribbean,South America,Argentina,32,Developing,Argentina,2571,112.0,596.0,1863,117.0,57.0,2.0,24374.0,539.0,45105263,49.0,46.0,56.0,86.0,20.0,62.0,Argentina,1584835200,225.0,2.0,5.41610040220442,4.988331406026831e-06,-12.20840909169061,4.04305126783455
181,Argentina,ARG,15.8650650968871,19116.907914513202,43417765.0,39728558,3689207,91.50299999999999,8.496999699999998,76.415,30.799999,World,19,Americas,419,Latin America and the Caribbean,South America,Argentina,32,Developing,Argentina,2571,112.0,596.0,1863,117.0,57.0,2.0,24374.0,539.0,45105263,49.0,46.0,56.0,86.0,20.0,62.0,Argentina,1584921600,266.0,3.0,5.583496308781699,5.897316240013943e-06,-12.04101318511333,4.04305126783455
182,Argentina,ARG,15.8650650968871,19116.907914513202,43417765.0,39728558,3689207,91.50299999999999,8.496999699999998,76.415,30.799999,World,19,Americas,419,Latin America and the Caribbean,South America,Argentina,32,Developing,Argentina,2571,112.0,596.0,1863,117.0,57.0,2.0,24374.0,539.0,45105263,49.0,46.0,56.0,86.0,20.0,62.0,Argentina,1585008000,301.0,4.0,5.707110264748875,6.673278903173672e-06,-11.917399229146154,4.04305126783455
183,Argentina,ARG,15.8650650968871,19116.907914513202,43417765.0,39728558,3689207,91.50299999999999,8.496999699999998,76.415,30.799999,World,19,Americas,419,Latin America and the Caribbean,South America,Argentina,32,Developing,Argentina,2571,112.0,596.0,1863,117.0,57.0,2.0,24374.0,539.0,45105263,49.0,46.0,56.0,86.0,20.0,62.0,Argentina,1585094400,387.0,5.0,5.958424693029782,8.579930018366149e-06,-11.666084800865248,4.04305126783455
184,Argentina,ARG,15.8650650968871,19116.907914513202,43417765.0,39728558,3689207,91.50299999999999,8.496999699999998,76.415,30.799999,World,19,Americas,419,Latin America and the Caribbean,South America,Argentina,32,Developing,Argentina,2571,112.0,596.0,1863,117.0,57.0,2.0,24374.0,539.0,45105263,49.0,46.0,56.0,86.0,20.0,62.0,Argentina,1585180800,502.0,6.0,6.218600119691729,1.1129521625890974e-05,-11.4059093742033,4.04305126783455
185,Argentina,ARG,15.8650650968871,19116.907914513202,43417765.0,39728558,3689207,91.50299999999999,8.496999699999998,76.415,30.799999,World,19,Americas,419,Latin America and the Caribbean,South America,Argentina,32,Developing,Argentina,2571,112.0,596.0,1863,117.0,57.0,2.0,24374.0,539.0,45105263,49.0,46.0,56.0,86.0,20.0,62.0,Argentina,1585267200,589.0,7.0,6.3784261836515865,1.3058343102888016e-05,-11.246083310243444,4.04305126783455
186,Argentina,ARG,15.8650650968871,19116.907914513202,43417765.0,39728558,3689207,91.50299999999999,8.496999699999998,76.415,30.799999,World,19,Americas,419,Latin America and the Caribbean,South America,Argentina,32,Developing,Argentina,2571,112.0,596.0,1863,117.0,57.0,2.0,24374.0,539.0,45105263,49.0,46.0,56.0,86.0,20.0,62.0,Argentina,1585353600,690.0,8.0,6.536691597591305,1.5297549645148947e-05,-11.087817896303726,4.04305126783455
187,Argentina,ARG,15.8650650968871,19116.907914513202,43417765.0,39728558,3689207,91.50299999999999,8.496999699999998,76.415,30.799999,World,19,Americas,419,Latin America and the Caribbean,South America,Argentina,32,Developing,Argentina,2571,112.0,596.0,1863,117.0,57.0,2.0,24374.0,539.0,45105263,49.0,46.0,56.0,86.0,20.0,62.0,Argentina,1585440000,745.0,9.0,6.61338421837956,1.651691954439995e-05,-11.01112527551547,4.04305126783455
188,Argentina,ARG,15.8650650968871,19116.907914513202,43417765.0,39728558,3689207,91.50299999999999,8.496999699999998,76.415,30.799999,World,19,Americas,419,Latin America and the Caribbean,South America,Argentina,32,Developing,Argentina,2571,112.0,596.0,1863,117.0,57.0,2.0,24374.0,539.0,45105263,49.0,46.0,56.0,86.0,20.0,62.0,Argentina,1585526400,820.0,10.0,6.709304340258298,1.817969667974223e-05,-10.91520515363673,4.04305126783455
189,Argentina,ARG,15.8650650968871,19116.907914513202,43417765.0,39728558,3689207,91.50299999999999,8.496999699999998,76.415,30.799999,World,19,Americas,419,Latin America and the Caribbean,South America,Argentina,32,Developing,Argentina,2571,112.0,596.0,1863,117.0,57.0,2.0,24374.0,539.0,45105263,49.0,46.0,56.0,86.0,20.0,62.0,Argentina,1585612800,966.0,11.0,6.873163834212518,2.1416569503208528e-05,-10.751345659682512,4.04305126783455
190,Argentina,ARG,15.8650650968871,19116.907914513202,43417765.0,39728558,3689207,91.50299999999999,8.496999699999998,76.415,30.799999,World,19,Americas,419,Latin America and the Caribbean,South America,Argentina,32,Developing,Argentina,2571,112.0,596.0,1863,117.0,57.0,2.0,24374.0,539.0,45105263,49.0,46.0,56.0,86.0,20.0,62.0,Argentina,1585699200,966.0,12.0,6.873163834212518,2.1416569503208528e-05,-10.751345659682512,4.04305126783455
191,Argentina,ARG,15.8650650968871,19116.907914513202,43417765.0,39728558,3689207,91.50299999999999,8.496999699999998,76.415,30.799999,World,19,Americas,419,Latin America and the Caribbean,South America,Argentina,32,Developing,Argentina,2571,112.0,596.0,1863,117.0,57.0,2.0,24374.0,539.0,45105263,49.0,46.0,56.0,86.0,20.0,62.0,Argentina,1585785600,1133.0,13.0,7.0326242610280065,2.5119019924570665e-05,-10.591885232867023,4.04305126783455
192,Argentina,ARG,15.8650650968871,19116.907914513202,43417765.0,39728558,3689207,91.50299999999999,8.496999699999998,76.415,30.799999,World,19,Americas,419,Latin America and the Caribbean,South America,Argentina,32,Developing,Argentina,2571,112.0,596.0,1863,117.0,57.0,2.0,24374.0,539.0,45105263,49.0,46.0,56.0,86.0,20.0,62.0,Argentina,1585872000,1133.0,14.0,7.0326242610280065,2.5119019924570665e-05,-10.591885232867023,4.04305126783455
193,Argentina,ARG,15.8650650968871,19116.907914513202,43417765.0,39728558,3689207,91.50299999999999,8.496999699999998,76.415,30.799999,World,19,Americas,419,Latin America and the Caribbean,South America,Argentina,32,Developing,Argentina,2571,112.0,596.0,1863,117.0,57.0,2.0,24374.0,539.0,45105263,49.0,46.0,56.0,86.0,20.0,62.0,Argentina,1585958400,1265.0,15.0,7.142827401161621,2.8045507682773073e-05,-10.48168209273341,4.04305126783455
194,Argentina,ARG,15.8650650968871,19116.907914513202,43417765.0,39728558,3689207,91.50299999999999,8.496999699999998,76.415,30.799999,World,19,Americas,419,Latin America and the Caribbean,South America,Argentina,32,Developing,Argentina,2571,112.0,596.0,1863,117.0,57.0,2.0,24374.0,539.0,45105263,49.0,46.0,56.0,86.0,20.0,62.0,Argentina,1586044800,1451.0,16.0,7.280008252884188,3.216919497842192e-05,-10.344501241010843,4.04305126783455
195,Argentina,ARG,15.8650650968871,19116.907914513202,43417765.0,39728558,3689207,91.50299999999999,8.496999699999998,76.415,30.799999,World,19,Americas,419,Latin America and the Caribbean,South America,Argentina,32,Developing,Argentina,2571,112.0,596.0,1863,117.0,57.0,2.0,24374.0,539.0,45105263,49.0,46.0,56.0,86.0,20.0,62.0,Argentina,1586131200,1554.0,17.0,7.348587530927593,3.445274224429198e-05,-10.275921962967438,4.04305126783455
196,Argentina,ARG,15.8650650968871,19116.907914513202,43417765.0,39728558,3689207,91.50299999999999,8.496999699999998,76.415,30.799999,World,19,Americas,419,Latin America and the Caribbean,South America,Argentina,32,Developing,Argentina,2571,112.0,596.0,1863,117.0,57.0,2.0,24374.0,539.0,45105263,49.0,46.0,56.0,86.0,20.0,62.0,Argentina,1586217600,1628.0,18.0,7.395107546562485,3.6093349017829694e-05,-10.229401947332544,4.04305126783455
197,Argentina,ARG,15.8650650968871,19116.907914513202,43417765.0,39728558,3689207,91.50299999999999,8.496999699999998,76.415,30.799999,World,19,Americas,419,Latin America and the Caribbean,South America,Argentina,32,Developing,Argentina,2571,112.0,596.0,1863,117.0,57.0,2.0,24374.0,539.0,45105263,49.0,46.0,56.0,86.0,20.0,62.0,Argentina,1586304000,1715.0,19.0,7.44716835960004,3.8022170494826735e-05,-10.17734113429499,4.04305126783455
198,Argentina,ARG,15.8650650968871,19116.907914513202,43417765.0,39728558,3689207,91.50299999999999,8.496999699999998,76.415,30.799999,World,19,Americas,419,Latin America and the Caribbean,South America,Argentina,32,Developing,Argentina,2571,112.0,596.0,1863,117.0,57.0,2.0,24374.0,539.0,45105263,49.0,46.0,56.0,86.0,20.0,62.0,Argentina,1586390400,1795.0,20.0,7.492760300922379,3.979579943919183e-05,-10.13174919297265,4.04305126783455
275,Armenia,ARM,102.456972251493,8195.93364956571,2916950.0,1840158,1076792,63.085,36.915001000000004,74.445,33.900002,World,142,Asia,145,Western Asia,,Armenia,51,Developing,Armenia,1111,17.0,297.0,797,30.0,375.0,6.0,9095.0,3069.0,2962667,,,,,61.0,,Armenia,1584576000,115.0,0.0,4.74493212836325,3.881637727088465e-05,-10.156668305781489,5.926926025970411
276,Armenia,ARM,102.456972251493,8195.93364956571,2916950.0,1840158,1076792,63.085,36.915001000000004,74.445,33.900002,World,142,Asia,145,Western Asia,,Armenia,51,Developing,Armenia,1111,17.0,297.0,797,30.0,375.0,6.0,9095.0,3069.0,2962667,,,,,61.0,,Armenia,1584662400,122.0,1.0,4.804021044733257,4.117911327867762e-05,-10.097579389411482,5.926926025970411
